,essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,total_score
8189,12937,5,"In the @ORGANIZATION amemorie when in 1961 Narciso was born into a simple house. A cuban home filled with traditions, and the very heart of whitch was the kitchen. His parents who loved to cook is still with him today and for whitch I am eternally grateful. Passionate music witch he adores today. His neighborhood was madeup of mostly Spanish, Cuban, and Italian imigrants like his family. His mother and father had come to this country with such courage without any knowledge or the culture. They came to selflessly, as many immigrants do, to give their children a better life, even though it ment leaving behind their families, friends, and career in the country they loved. They struggled both personally and financially, braving the harsh Northern winters while yearning for their native tropics and facing cultural hardships. His mood shows lots of positive thing's about his family being proud what he is and what he stands for having the blood of being cuban. He seems very pleased on his familyes sucsess.",3,1,0.0,4,0.0,0.0,0.0,4.0
8190,12938,5,"In the memoir Narciso Rodriguez from Home: The Blueprints of our Lives, by Narciso Rodriguez the author creates a calm and loving mood. The author first shows a loving mood when he says ""My mother and father had come to this country with such courage, without any knowledge of the language or the culture... to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved. This shows a loving mood because the parents wanted to give their children a better life by moving to american, even though they were leaving alot behind. The author shows a calm mood when he says ""always filled the air with not just scent and music but life and love. It was here where I learned the real definition of ""family"""". This quote puts a calm mood because when you think of filling the air with scents and playing nice music it puts you in a clam relaxed mood. This quote also shows a loving mood as well. This is because it explains her love for her family and that @CAPS is proud to call her family a family. All in all the above evidents set the memoirs mood as loving and careing.",3,3,0.0,3,0.0,0.0,0.0,3.0
8191,12939,5,The author created a mood in the memoir. The mood in the memoir is share with someone even if you don't want to.,0,0,0.0,0,0.0,0.0,0.0,0.0
8192,12940,5,"In the memoir, Narciso Rodriguez, from Home: the Blueprints of Our Lives, The mood of the author created is Grateful, ""I will always be grateful to my parents for their love and sacrifice"" Narciso says in paragraph @NUM first sentence.",2,1,0.0,2,0.0,0.0,0.0,2.0
8193,12941,5,"The mood of the memoir is very warm, happy and inviting. Since the whole story portrays this mood, I will tell you some reasons why. In paragraph @NUM, Rodriguez tells you how everybody in his neighborhood were good friends and would always give a hand to people in need. Paragraph @NUM goes into more detail about paragraph @NUM, telling us how many of Rodriguez's neighbors, friends and relatives joined him and his family at dinner on a regular basis. His parents ""always kept their arms and their door open to the many people we consider family, knowing that they would do the same for us."" In paragraph @NUM, Rodriguez states how his parents selflessly came over to the @CAPS.S.A to give him a better life. They give up everything they had just so he could have more than his parents did. This just goes to show how much Rodriguez's parents cared for him. As you can see, this is why the mood of the memoir is warm, happy, and inviting. (Also heart warming!)",4,3,0.0,4,0.0,0.0,0.0,4.0
8194,12942,5,I believe the author's mood was serouse,0,0,0.0,0,0.0,0.0,0.0,0.0
8195,12943,5,"The mood the author creates in this memoir is gratitude. The author is very grateful to his parents for all that they have sacrificed for him. For example, they came to the United States from Cuba, without a clue of its customs or language. The authors parent's left behind their careers, their families and friends, just that they can have a better life for their baby. The author's parents let people stay in their home so that they could get back on their feet. The authors gratitude is clearly shown in paragraph six when he says ""I will always be grateful to my parents for their love and sacrifice"" The author clearly states that he is grateful for all that his parents have given him. The author also says that he thinks that what his parents did for him was the ""most courageous thing [that he] could have ever done.""",3,2,0.0,3,0.0,0.0,0.0,3.0
8196,12944,5,The mood in this memior was happyness. It was happyness because he talks about how much his parents care not only about their family but also friends.,1,1,0.0,1,0.0,0.0,0.0,1.0
8197,12945,5,"In the memoir, the author emphasized a very specific mood. She greatly emphasized warmth and safety. By warmth, she meant that you were always surrounded by loved ones. It meant something you'll always remember, because it's such a remarkable feeling. By stressing this warmth, it meant that it created memories. The other part of this mood was safety. The explanation of the safety was that you're surrounded by people that care about you, and there's no one to judge you, no one to hurt you, and you're safe from any dangers. I personally love the mood of this story because it's something I long for each @DATE down thecape. In conclusion, the mood of the memoir is very clear.",2,2,0.0,2,0.0,0.0,0.0,2.0
8198,12946,5,"In the short story ""Narciso Rodriguez"" by The Blueprints of Our Lives, the mood of the short story is grateful and reasonable. In the story a man named Narciso Rodriguez twenty-seven years old migrated from Cuba in 1956 with his parents to come to the United States. When they came they had to live in a one bedroom apt. they could afford nothing else. But Narciso was being very greatful. Even though they had nowhere to to work in places with bigger pay. So they only had little pay to feed there family. Narciso is greatful in paragraph @NUM. @CAPS says ""They struggle both personally and finanacially braving the harsh northern winters."" @CAPS had to settle for what was given to him at the time.",2,1,0.0,2,0.0,0.0,0.0,2.0
8199,12947,5,"The mood created by the authour in the memoir, is the idea of sacrifice and generosity. @PERSON's parents came to @LOCATION as immigrants from Cuba and by doing this took a very risky and difficult journey in order to make @PERSON have a more successful life. The parents gave up seeing their families, friends and careers in the country they loved. Narciso displays generosity by saying ""I will always be grateful to my parents for their love and sacrifice.",2,2,0.0,2,0.0,0.0,0.0,2.0
8200,12948,5,"In the memoir ""Narciso @CAPS"" by the Blueprints of Our Lives, the mood was happiness because he had his heritage, family and freinds, and the chance to make new lives in @LOCATION. In paragraph @NUM it States ""Skills and love of cooking that is still with me today. Passionate cuban music"". This quote is releavant because it shows that @PERSON is happy of his heritage. In paragraph @NUM it states ""Family and freinds, and celebrations that encompassed them both."" This quote is relevant to my question because it shows that freinds and family made Narciso happy. In paragraph @NUM  it States ""In the United States they had to start over entirely taking whatever jobs they can find."" This quote is releavant to my question because it shows that Narciso's family can make whatever they want out of their lives. That is the mood in the memoir ""@PERSON @CAPS"" by Blueprints of Our Lives.",2,2,0.0,2,0.0,0.0,0.0,2.0
8201,12949,5,"The mood created by the author memoir is... LOVE and Sacrifice. He often told them that what they did was a much more courageous thing than I could have ever done. As he was growing up in his environment instilled in him a great sense that ""family"" had nothing to do with being a blood relative. He often told them of his admiration for their strength and perseverance, and he thanked them repeatedly. As he say ""he will never forget how his parents turned this simple house into a home"".",2,2,0.0,2,0.0,0.0,0.0,2.0
8202,12950,5,"The @CAPS created by the @CAPS in @CAPS like in @CAPS @NUM it sAys that My Mother And My fAther hAd to come to this country with Such courAge, without Any knowledge of the lAnguAge or the culture they cAme selflessly, As MAny immigrants do, to give their children A better life, even though it Meant leaving behind their families, friends, And careers in the country they loved.",1,1,0.0,1,0.0,0.0,0.0,1.0
8203,12951,5,"The mood that was created by the author was respect. For example it told the boy that you don't have to be a blood realative. For instance, the author states ""@CAPS up in this environment in stilled in me a great sense that ""family"" had nothing to do with being a blood relative"". Another reason, was that you should always help your family s during bad times. For example the book reads ""Countless extended family members came and went-and there was often someone staying with us temporilily until they were able to get back on their feet"". Thirdly, the boy will always be grateful to his parents for their love and sacrifice. For instance the auother quotes ""They came selflessly, as many immigrants do, give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved.",3,3,0.0,3,0.0,0.0,0.0,3.0
8204,12952,5,"The mood in this memoir I think would be happiness because his parents gave him happiness by being there all the homieness. ""I will always be grateful to my parents for their love and sacrifice."" This show how much they've done for him and he has apreciated. Overall this is reconizing that family and happiness are unified.",2,2,0.0,2,0.0,0.0,0.0,2.0
8205,12953,5,"The mood created by Narciso Rodriguez in the story, ""Narciso Rodriguez"", was sad. This is so because he's always talking about how he doesn't Know parts of his real family & he lives in an apartment.",1,1,0.0,1,0.0,0.0,0.0,1.0
8206,12954,5,"In the memoir, @PERSON,"" by Narciso Rodriguez, has a very strong and touching mood.    In paragraph @NUM Rodriguez states ""I will always be grateful to my parents for their love and sacrifice."" This line describes the mood as extremely loving and touching because he is showing how much love he dedicates to his parents For the life he lived.     Also, in paragraph @NUM Rodriguez states ""... there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are."" This line also describes the mood as very calm and loving because he is extremely grateful for the life his parents gave him.    In paragraph seven, the last scentence really describes the mood because he is know showing the love to his parents and to his house where grew up, ""I will never forget how my parents turned thes simple house into a home""     This memoir describes the mood as extremely loving and grateful.",3,3,0.0,3,0.0,0.0,0.0,3.0
8207,12955,5,"The mood created by the author is fairly formal, with a few informal parts. For example a formal paragraph, like paragraph number one, sets the stage of the whole memoir and uses formal transitions like ""After [living]"". Also, the paragraph is very informative, telling about his parents imigrating to the @ORGANIZATION from Cuba and how they were financially poor + could not afford a fancy home like they could in Cuba.An informal paragraph in the memoir is a paragraph like number six where he is describing how thankful he is for his parents being as selfless and giving as they are. He also uses informal transitions such as ""But, [in reality]."" And ""these...,"". It also just has an informal tone to that paragraph.As a conclusion these parts of the memoir have a good balance of formal + informal settings to keep the reader engaged.",2,1,0.0,2,0.0,0.0,0.0,2.0
8208,12956,5,"In the memoir ""Narciso Rodriguez"" there was a mood to the memoir. The mood that was set was about how you should keep peace in the house. You should be grateful and appresitive to what your parents do for you and what they give you.Another mood that was set is to keep yoar house open to family and friends. And hope they would do the same for you. And no matter if your poor or have a small house ""family"" is always there. And family ""can turn a simple house into a home""",2,2,0.0,2,0.0,0.0,0.0,2.0
8209,12957,5,"The memoir ""Narciso Rodriguez"" creates an overall mood of happiness, and some sadness at the same time. In paragraph @NUM, the author explains what it was like to live in his home in Cuba. The way he describes his experience in the kitchen cooking and listening to music gives the reader a warm feeling. It says, ""Here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" This sentence not only makes the reader happy for him, but they can see unity in his family. In paragraph @NUM, he also shows how life with his family was. ""It was a close-knit community of hardworking immigrants..."" On the other hand, there's also a part of this story that makes the reader feel sad for him. In paragraphs @NUM and @NUM, he explains the difficult life his parents had moving to @LOCATION. ""They struggled both personally and financially"" it says in paragraph @NUM. It's upsetting to read this after hearing of all the great times he had with his parents. That's why the end of the memoir and the beginning have two different moods. Both happiness and sadness are shown in the memoir ""Narciso Rodriguez.""",2,3,0.0,3,0.0,0.0,0.0,3.0
8210,12958,5,"The mood Narciso Rodriguez creates in his memoir is a very good and bright. He and his parents survived hard times in their New Jersey home, such as segregation of @CAPS-@CAPS like himself and not always having enough money. Yet he and his family survived because of the unity of his closely-knit community, Immigrants from @ORGANIZATION, the @LOCATION, @LOCATION, @LOCATION, and elsewhere all came together and ignored their differences. They shared food, shared their homes, and shared happiness between them. There was a certain trust among the community, every family holding their door open for anybody,"" knowing that they would do the same for [them]."" (paragraph @NUM) To make the mood of this excerpt very light and cheerful, Rodriguez uses words like, ""rich culinary skills and love of cooking,"" (¶ @NUM) ""innocence of childhood,"" (¶ @NUM), ""hard working"", (¶ @NUM), ""courage,"" and ""selflessly,"" (¶ @NUM) ""grateful... love and sacrifice,"" ""admiration for their strength and perseverance,"" ""spirit of generosity."" (¶ @NUM). All of these words show that through solidarity, hope, and courage, people can make a good life for each other, no matter how hard their situation is at first.",3,4,0.0,4,0.0,0.0,0.0,4.0
8211,12959,5,"Based on the memoir, ""Narciso Rodriguez"" the mood created by the author in the memoir could be described in many ways. To begin with, the boy is very so grateful for his parents and adore them so much. And paragraph two it states, ""the very heart of which was the kitchen. My parents both shared cooking duties and unwittingly passed onto me their rich culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful.)"" @CAPS more, his parents left the country Cuba to have a better life for there children. In paragraph five it says, ""they came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and carreers in the country they love."" @CAPS, he thanks them and admires their strenght and preserverance, and I've thanked them repeatedly."" As you can see, the mood of the memior created by the author could be described in many ways. ",3,3,0.0,3,0.0,0.0,0.0,3.0
8212,12960,5,"The mood created by the author in this memoir is a very calm mood. For me personally home has always been a calm place. The author further emphasizes the mood by using words like aromas, passionate. The author sets a calm, kind and gentle mood by talking about family and friends. In conclusion the author sets a calm and kind mood by using words and subject matter that I feel are calming.",1,2,0.0,2,0.0,0.0,0.0,2.0
8213,12961,5,"The mood created by the author (narciso Rodriguez) in the memoir was that he was grateful/appreciative for his life, and also happy with his life. Through out this memoir I think he has realized and is explaining what family really is and that he is grateful for having one. You'll figure this out when you read this because he states, ""Growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being blood relative."" what he also says that proves his mood was grateful is, ""I will always be grateful to my parents for their love and sacrifice."" @CAPS with all this being said I believe thats what his mood was through out the memoir.",3,3,0.0,3,0.0,0.0,0.0,3.0
8214,12962,5,"He creates a calming outgoing mood for the @CAPS he makes The reader feel, smell and hear the cuban, Spanish influence around him in his home. The feeling inside his home is warm and bright the soothing viberant hispanic vibe that run's through the @CAPS brings a great feeling to the reader.",1,2,0.0,2,0.0,0.0,0.0,2.0
8215,12963,5,"From the reading ""Narciso Rodriguez from Home: The Blueprints of our Lives"", by Narciso Rodriguez set a certain a mood throughout the whole entire reading. That mood is happy and friendly. They based their lives on family and happiness inside their home. He said that ""My parents always kept their arms and their doors open."" this shows that if family or friends needed help they were there for them. It also stated people in your family don't have to be blood related and that many people where welcome to eat dinner with them. This shows how nice and how well the neighborhood got along. They would also surround themselves with Cuban food and music show that they where proud of who they were and that they made their new home a nice and piecefull environment.",2,3,0.0,3,0.0,0.0,0.0,3.0
8216,12964,5,"The aurther talks about home and family which would be a calm, caring, and happy mood. The author created these moods by talking about memories and how her parents moved from cuba to give there child a better life and how they take in family mebers in need until they get back on there feet. She said her parents both shared cooking duties and unwittingly passed on to me their rich culinary skills and a love for cooking that is still me today. Passionate Cuban music filled the air, mixing with the aromas of the kitchen. Which is kinda like a happy mood and "" Here, the innocence of childhood the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home. Which is definatly a calm and happy mood.",3,3,0.0,3,0.0,0.0,0.0,3.0
8217,12965,5,"In this memoir Narciso Rodriguez from Home: The @CAPS prints of Our Lives the mood was very happy and made me thankful. My grandparents moved to the @CAPS.S when my mom was just six. They wanted to give her and her brothers and sisters a better life. This is why I am thankful. I live in the @LOCATION. The mood is also happy because everyone loved eachother. They didnt have the nicest home, but it was full of love. The music was always playing and Family came a lot. The door was always open in the Rodriguez house. The last sentence in this memoir ""I will never Forget how my parents turned this simple house into a home."" This made me smile it was so beautiful. This is how the mood was happy and made me thankful. The next time I see my grand parents I will make shure to thank them for moving to the @CAPS.S and giving are Family a better life.",3,2,0.0,3,0.0,0.0,0.0,3.0
8218,12966,5,"I beleive the mood that sets off in the beggining of the story is how in her house cuban music and great aroma's From @CAPS's @CAPS through the air, I also think that it gives picture of laughter and happiness, And I think that throughout the story @CAPS tells that @CAPS relizes through spending time with community that his parents are teaching him, Just because someone isn't blood related dosent mean they can't be lik family as said in the package, There teaching him that It Is also people that love you and care about you. As @CAPS continues through the passage It says that his family is all ways open to take care of people that they love and need help. @CAPS soon relizes that all his family gave up from their old lives was so that they could provide a nice home for him and teach him a valuable lesson in Life the true meaning of family.",3,3,0.0,3,0.0,0.0,0.0,3.0
8219,12967,5,"In the memoir this is how the author created the mood, he tells of how his parents lived in a house where it was very poor at that time. His parents immigrated to @LOCATION where Narciso was born. he was raised in the ghetto. When he was living here it was during the time of racism and segregation. Narciso didnt know his real grandparents until 1970 when they were allowed to leave cuba. This was how the author created the mood.",0,1,0.0,1,0.0,0.0,0.0,1.0
8220,12968,5,"The mood created by the author in the memoir is warm, grateful, and very palpable to the reader. One mood the author conveys very deeply is that of his love of his family. However, his ""family"" not only consisted of blood relatives, but also of the immigrants living in the neighborhood. He says, ""In our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" It is obvious that the author feels very strongly about the good relationships his family had with the other immigrants around them. His mood is warm and compassionate as he talks about how much each one of his community was important to him. The next mood conveyed by the author is gratitude and admiration for his parents. In paragraph @NUM, he talks about how he will be forever grateful for his parents' sacrifices and their hardwork and the numerous times he has told them of his admiration for their strength and courage. However, he does not feel it is enough and says, ""But, in reality, there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are."" The mood shown in this quote is that of thankfulness, and even a small bit of frustration that he cannot fully express his gratitude towards his parents.",4,4,0.0,4,0.0,0.0,0.0,4.0
8221,12969,5,The mood is grate full because in cuba which is a central goverment they had to sneek to get in Cuba. Well @CAPS felt Great full of What his parents did which was give him a better life. I usto be like him my parents took a plane to @LOCATION we only had @DATE of stay but we overdid it. We usto have nothing or docoments as the years passed we @CAPS gotting documents and finally the beloved green card. So @CAPS was very great full and honorable to his parents because of what they did.,1,1,0.0,1,0.0,0.0,0.0,1.0
8222,12970,5,"In the memoir Narciso Rodriguez by himself from Home: The Blueprints of Our Lives it talks about this fashion designers life. One example is in paragraph @NUM page @NUM it talks about his backround Narciso states ""My parent, originaly from Cuba, arrived in the United States in 1956..."" The paragraph goes on talking about his parents and their names. Nex it is paragraph @NUM page @NUM. This sets the mood of him growing up in a new inviorment. For example he States ""Growing up in this new instilled in me a great ""Family"" had nothing to do with being a blood relative. Quite the contrary, our nieborhood was made up of mostly Spanish, Cuban and Italian immigrants at a tim when overt racism was the norm of segregation prevailed in the United States."" @CAPS is on page @NUM paragraph @NUM. It shows the mood of how he loves his house. For example he says ""... I will never forget that house or its gracious neiborhood or the many thing or I learned there about how to love."" In conclusion this is how the mood creates the author.",2,4,0.0,3,0.0,0.0,0.0,3.0
8223,12971,5,"The author creates many moods in the story. While reading this story I felt happy, sometimes sad and overall it made me feel good.The mood that the author is trying to sel is happieness and unity. even though many cultures and ethnic backgrounds were in his neiborhood they all came together as one. Then at other times I felt sad because he grew up with racism still in america. The story makes me feel good because the author is trying to say that it is not the materialistic things that make you happy it is the family and freinds that surroud you every single day.",2,2,0.0,2,0.0,0.0,0.0,2.0
8224,12972,5,"The mood, or general atmosphere created in ""Home: The Blueprints of Our Lives"" by Narciso Rodriguez is happy, peaceful, and gratefulness. ""The innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" (¶ @NUM) The author explains to us how peaceful and happy his home was. They had many celebrations with family and friends and everyone cared about each other. ""In our neighborhood, all of these cultures came together in great solidarity and friendship."" (¶ @NUM) The author lived in a friendly neighborhood where there wasn't much racistism. ""My parents always kept their arms and their door open to the many people we consider family, knowing that they would do the same for us."" (¶ @NUM) They didn't only consider blood relatives family. Many people were family to them. They always had each others backs and had many celebrations. Most of the time, it was just about a group of people who love each other having a good time with each other. The author was also grateful, ""I will always be grateful to my parents for their love and sacraficed."" The author's parents moved to the @LOCATION to do what was best for their child. They had to find new jobs and give their child a happy life. ""I will never forget how my parents turned this simple house into a home.""",4,4,0.0,4,0.0,0.0,0.0,4.0
8225,12973,5,"I believe the was more of a ""thank you"" in the memoir and here a three reasons. I think Narciso Rodriguez is thanking his parents for making him have a good childhood. Like in the excerpt ""I will never forget how my parents turned this simple house into a home. Another reason I think he's thanking his parents because he was praising them. In the excerpt ""I've often told them that what they did was a much more courageous thing than I could have ever done."" @CAPS Narciso is forever grateful to his parents. Like in the excerpt ""I will always be grateful to my parents for their love and sacrifice."" These are the three ways the mood was more of a ""thank you"" kind of thing in the memoir.",2,3,0.0,3,0.0,0.0,0.0,3.0
8226,12974,5,"on paragraph @NUM in the article it say's ""I will always be grateful to my parents for their love and sacrifice. I've often told them that what they did was a much more courageous thing than I could have ever done."" I think that the mood the auther is creating in the memoir is happyness because Narciso is very geatful to his parents.",2,1,0.0,2,0.0,0.0,0.0,2.0
8227,12975,5,"In the memoir ""Narciso Rodriguez"" from Home: The blue @CAPS of are lives it gives you alot of different moods. One mood it gave me was happiness, I got this mood because he said cuban music filled the air and cuban music is normalli happy. I know Cuban music filled the air from when it states ""Passionate Cuban music (which I adore to this day) filled the air"" @CAPS @NUM. Also I got the mood of welcomeness because his parents always let people In the house. I know his parents did this from when it states ""My parents always kept their arms and their door open to the many people we considered family"" @CAPS @NUM. Lastly this gave me the mood of love. I got this feeling because his parents did hard jobs because they loved their kids. I know this from when it states ""They had to start their lives over entirely, taking whatever work they could find"" @CAPS @NUM. These are the moods the memoir ""Narciso Rodriguez"" from Home: The blue @CAPS of our lives.",3,3,0.0,3,0.0,0.0,0.0,3.0
8228,12976,5,The mood created by Narciso Rodriguez  in his memoir is thankfulness. Throughout the memoir Rodriguez talks about the life his parents gave him and how thankful he was.,1,1,0.0,1,0.0,0.0,0.0,1.0
8229,12977,5,"In Narciso Rodriguez's memoir, Narciso really sets, a joyous, happy mood when @CAPS describes his home. @CAPS gives the reader a feeling of just how much @CAPS loved his home. @CAPS sets a mood of gratefulness as well, when @CAPS describes how much is parents sacrificed for him to grow up well. ""There is no way for me to express my gratitude for the spirit of generosity at such an early age, and the demonstration of how important family and friends are."" @CAPS sets such an ecstatic mood, that the reader wants to be there, at his home. This is a mood that Narciso Rodriguez sets, and the way @CAPS shows the reader just how great his home really is.",2,2,0.0,2,0.0,0.0,0.0,2.0
8230,12978,5,"This passag has a very calm and happy mood. He is looking back on his childhood and the memories. He talked about the cheerful house, people and neighborhood. You could picture the house and smell the aromas. Narciso set a very nice setting and tone that the entire passage was lifted in energy. You could tell he was passionate about what she was writing. He showed a real admiration for his childhood and the people he shared it with. The way he felt about her childhood was potrayed beautifully in this piece and that really helped the reader get into the happiness and community like feel. Her gratefullness potrayed into the mood and made the entire piece fun to read.",2,2,0.0,2,0.0,0.0,0.0,2.0
8231,12979,5,"The main mood that is potrayed by the author is coziness or family, because his parents gave up everything and came to the United States so that Narciso could have a great childhood and he did. Narciso's parents turned a small apartment into a happy comforting place that people would go to for a happy reunion matter where they were from. The single force of staying over brought people together. That is how Narciso grew up with and with that was lucky and grateful.",1,2,0.0,2,0.0,0.0,0.0,2.0
8232,12980,5,"The mood created by the author in the memoir is being grateful. First, the author reveals her greatfulness by complimenting her mother and father. She states, ""my mother and father had to come to this country with such courage, without any knowledge of the language or culture. They came selflessly, as many immagrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved"" (@NUM). The author is grateful because her parents came to @LOCATION. But she is grateful because they didn't come for themselves, they came for her. They gave up everything they had for her. Next, all her thanking shows her being grateful. The author tells he parents of her ""admiration for their strength and perseverance"" (@NUM) and has ""thanked them repeatedly"" (@NUM). The author reveals gratefulness through what she tells her parents. She is grateful for their perseverance and for their strength through this whole process and thanks them over and over again. Finally, she is grateful when they are leaving their house. She reveals, ""I will never forget how my parents turned this simple house into a home"" (@NUM). The author is being grateful here when she recognizes the house she has lived in, the house her parents have worked so hard to get to. And now, he is grateful that they have enough money to have a bigger home. The mood created by the author in the memoir is being grateful.",4,4,0.0,4,0.0,0.0,0.0,4.0
8233,12981,5,"The mood of Narciso Rodriguez's memoir is very loving, grateful, and warm. Firstly, the way that Narciso describes his family and friends and home life is very endearing and clearly expresses the love that he had for the people around him and the building he lived in. The memoir states, ""I will never forget that house or its gracious neighborhood or the many things I learned there about how to love. I will never forget how my parents turned this simple house into a home"" (@CAPS @NUM). This definitely shows how much he loved his family, home, and friends, and how they taught him how to care for and love others. It brings a great feeling of lovingness this to the reader. Another large contributor to the mood of the story is the gratefullness Narciso feels to have grown up in such a wonderful home. The memoir states, ""I've often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly. But, in reality, there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age"" (@CAPS @NUM). You can almost feel how grateful he is for is happy childhood and the selflessness of his parents through the writing. Finally, there is a warmth that contributes heavily to the mood of the memoir. The memoir states, ""Here, the innocence of childhood, the congregation of family and friends, and the endless celebrations that encompassed both, formed the backdrop to life in our warm home"" (@CAPS @NUM). Narciso has become a better person because of the warmth and involvement in his home and, like the warmth formed the backdrop of his life it also forms the backdrop for the mood of the memoir.",4,4,0.0,4,0.0,0.0,0.0,4.0
8234,12982,5,"The mood in this memoir is caring and loving. Even though everyone in the neighborhood isnt blood related they are all still family. Everyone in the neighborhood is so welcoming, he tells us how his mother always leaves the door open for those who welcome her in. When they all have partys everyone is so happy to have what they have. Narciso is over greatfull for what a life his parents give him and he can never thank them enough. He says ""I will never forget how my parents turned this simple house to a home."" His parents are also very greatfull for how thankfull Narciso is.  Everyone in this ""family"" will forever love eachother",2,2,0.0,2,0.0,0.0,0.0,2.0
8235,12983,5,"The mood the author portrays is love and unity. The author portrays his love for his parents when he explains how selfless they were in immigrating to @LOCATION, and sacrificing so much for the sake of their children. They also show unity by explaining how close everyone in his neighborhood and family are. They all share a similar culture, and they consider a lot of the people in their neighborhood family, even if they are not blood-relatives. A lot of their family lives close by, and they often spend time together, usually for meals as it says in paragraph @NUM.",2,2,0.0,2,0.0,0.0,0.0,2.0
8236,12984,5,"In the memoir, Narciso Rodriguez, from Home: The blue prints of our lives by Narciso Rodriguez, Narciso explains the mood of his home. One way is in para graph @NUM when he says ""Passionate Cuban music filled the air, mixed with the aromas of the Kitchen"". This @CAPS the mood of family. It gives you this sense of a warm family.Another way is in paragraph @NUM. He says ""My parents always Kept their arms open to the many people we considered family"". This gives a loving and caring feeling. It also gives the sense of family.The last way Narciso explains the mood is in paragraph @NUM. In this paragraph he just gives an overall warm and inviting mood. He says how appriciative of his parents he is. He really @CAPS the mood to be thank ful of everything they have done. These are a few ways Narciso @CAPS the mood of the memoir.",3,2,0.0,3,0.0,0.0,0.0,3.0
8237,12985,5,"The mood of this memoir is one of love and kindness. In paragraph @NUM it says ""In our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship. It was a close-knit community of honest, hard-working immigrants who extended a hand to people who, not necessarily their own kind, were clearly in need."" This shows how close and kind the neighborhood around the house was. The end of paragraph @NUM it states ""Countless extended family members came and went-and there was often someone staying with us temporarily until they were able to get back on their feet. My parents always kept their arms and their doors open to the many people we considered family, knowing that they would do the same for us. The way that her parents helped the community out shows their general love and kindness for all. Finally, in paragraph @NUM it says, ""It was in the warmth of the kitchen in this humble house were a Cuban feast (albeit a frugal Cuban feast) always filled the air with not just scent and music but life and love. It was here that I learned the definition of ""family"". And for this, I will never forget that house or its gracious neighborhood or the many things I learned there about how to love."" It says right out that the ""scent"", or mood, is of love and that this is where he learned how to love. The mood of this article is very loving and kind.",3,4,0.0,4,0.0,0.0,0.0,4.0
8238,12986,5,"In his memoir, Narciso Rodriguez creates a warm and loving mood. First, he talks about his welcoming house. Rodriguez writes, ""...the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both..."" (@NUM) this shows that Narciso's home was open to anyone. Also, he talks about how close he was with others. Narciso writes, ""...""family"" had nothing to do with being a blood relative"" (@NUM). This explains that everyone near him was like family. Finally, his parents were able to support these bonds. He writes, ""I will always be grateful to my parents for their love and sacrifice"" (p. @NUM). This shows that Narciso's parents had to go through a lot to make it all happen. Overall, Rodriguez creates a loving mood of togetherness.",3,3,0.0,3,0.0,0.0,0.0,3.0
8239,12987,5,"In the memoir Narciso Rodriguez, from Home: The Blueprints of our lives, the mood that is created by the author is love and sacrifice. In the memoir, the author shows love by not only showing the love between the child and the parents but by also showing the love throughout the community. The author shows sacrifice by showing what the parents had to give up in order for their child to have a better life. In the memoir, it talks a lot about the neighborhood, ""all of these cultures came together in great solidarity and friendship. It was a close-knit community of honest, hardworking immigrants who extended a hand to people."" This shows the closeness of the people in the neighborhood had and this represents the love as well. Sacrifice is shown by Narciso's parents. ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" This  shows what his parent left behind for him, representing sacrafice. At the end the author also mentions ""I will never forget that house or it's gracious neighborhood or the many things I learned there about how to love."" This ties up the mood throughout the memoir. Love and sacrifice is the mood throughout the memoir that the author created.",4,4,0.0,4,0.0,0.0,0.0,4.0
8240,12988,5,"In this paragraph I'm going to tell you the mood created by the author in the memoir I just read. One mood that the author had was happy. The reason why I said that is because everytime he spoke about being Cuban or about his family, he spoke with this joy or pride in his voice. Also when he was talking about Spanish, Italian and Cuban all like being a family. Another mood he had was kind of sad. The reason why I say that is because when he was talking about how he couldn't his a real grandparents until 1970. He sounded a little deppressed about that. I also feel that he is a very happy man for the rest of the memoir. Those are the moods that I think the author created during the memoir.",2,2,0.0,2,0.0,0.0,0.0,2.0
